velz,logage,zH,FeH,MgFe,ML_r,g-r
6364.8777,1.0813,-0.0044,-1.1438000000000001,0.38570000000000004,2.0233,0.5812298225556276
6501.2922,1.129,-1.5776,-1.4306999999999999,0.6036,1.3655,0.5272154914974294
6400.8279,0.7837,-1.6956,-0.9556,0.21990000000000004,1.1074,0.5276909120701987
6053.5521,1.115,-1.5953,-1.6063,-0.3971,2.0158,0.5513606422518649
6433.9608,1.087,-1.7496,-0.9113,0.5484,1.3278,0.6071500201638855
6376.3066,1.0815,-0.5722,-1.2309,1.1537000000000002,1.6386,0.5260309780062755
6412.2516,0.4391,-1.1228,-0.7971,0.04586000000000001,2.2598,0.4946567218613751
6414.4552,0.7728,-1.2348,-0.9402000000000001,0.9142,2.2466,0.5685974190957808
6380.1537,1.1453,-0.9987,-1.3614,-0.22050000000000003,2.2047,0.5396873224794092
6430.6707,1.1184,-1.6852,-1.3944999999999999,0.22690000000000005,1.723,0.5476115341616747
6449.7702,1.1252,-1.4251,-1.1203999999999998,-0.38960000000000006,2.2116,0.5251758246342177
6407.9456,0.9384,-1.2453,-1.0271000000000001,0.9565,1.5574,0.5138486158038091
6437.7809,1.1355,-1.776,-1.4051,0.45930000000000004,1.5352,0.5420961410863185
6418.9466,1.0923,-1.4825,-1.719,0.5585,1.4254,0.5017967557206475
6414.4552,0.8834,-1.5416,-1.2279,0.9869,2.2254,0.5244997776488702
6431.8982,1.0785,-1.2339,-1.7052,0.9993,1.5462,0.5576363247809866
6376.1432,0.75,-1.5614,-1.363,0.5019,0.5918,0.5451461115014808
6329.3186,1.0956,-1.4012,-0.9243,0.9869,0.9266,0.5231283383421896
6433.6067,0.8408,-1.3898,-0.5309999999999999,0.5024,1.729,0.576891457505468
6403.2723,0.9845,-1.7515,-0.79,0.81412,1.7752,0.5754757193107451
6372.3625,0.923,-1.725,-1.2651,-0.3235,1.7109,0.536822371734246
6417.657,1.1176,-1.6953,-1.5097,1.0634000000000001,0.9312,0.5777633121647341
6368.2322,0.9457,-1.6089,-1.3141,0.64858,2.1111,0.5274681789361182
6406.7918,0.8553,-0.6784,-0.8246,0.8582000000000001,1.2987,0.4874021754685174
6428.1335,1.1331,-1.7445,-1.3133,0.1068,0.8518,0.5341781296176862
6505.9925,1.0596,-1.6545,-0.8634999999999999,0.38220000000000004,1.6064,0.5096602165746162
6436.3301,1.1439,-1.2465,-1.191,0.402505,2.0719,0.60215593536212
6373.9104,0.9175,0.2903,-0.9113,-0.15759999999999996,1.5574,0.5989539636873502
6431.4665,1.1344,-1.5059,-1.8817,0.30600000000000005,1.6595,0.5860834602314782
6441.8954,0.7381,-1.1732,-1.2227,0.05630000000000002,2.1758,0.5041293472872468
6428.1645,0.7487,-1.3669,-0.8,0.49710000000000004,2.1045,0.5200533281634421
6380.651,0.8382,-1.4037,-1.6976,-0.1764,1.3557,0.5317509353155856
6411.3836,1.1016,-1.0443,-1.2604,0.55267,1.9877,0.5640860600019977
6430.4033,0.8382,-1.6354,-1.1417,0.5106999999999999,2.2292,0.5235992148243582
6252.7796,0.9959,-1.4554,-1.9631999999999998,-0.0004999999999999449,2.2063,0.553450382843721
6392.6822,1.1283,-1.1972,-1.0926,0.02510000000000001,1.6407,0.5022185571107514
6427.6554,0.9693,-1.4405,-0.9724999999999999,0.7983,0.556,0.5582430239023779
6403.2723,0.735,-1.5295,-0.9149,0.4504,1.2772,0.5776214910845994
6395.1607,0.9566,-1.2535,-1.1554,0.5377000000000001,2.3159,0.5295693051380255
6481.8146,0.4826,-1.6078,-1.1819,0.8446,0.9312,0.5345825918531659
6434.2869,0.1727,-1.4436,-1.6619,0.3815,1.4475,0.5024503569012495
6402.2447,0.9306,-0.6054,-1.2452,0.4621,1.5574,0.49377673573462744
6456.5536,1.1081,-1.4362,-1.4748999999999999,0.68436,1.734,0.5817006525821
6445.7527,1.1244,-1.5664,-1.1883,0.47100000000000003,1.5879,0.5755977283357225
6378.3381,0.8178,-1.62,-1.3151,0.5353,1.9196,0.529864035764291
6504.1468,1.1235,0.2967,-0.9932,0.8446,2.0239,0.5420961410863185
6415.5581,1.0857,-1.2147,-1.1393,0.8088,1.9017,0.4946567218613751
6365.4927,1.1439,-1.5417,-1.3180999999999998,0.39490000000000003,1.6509,0.5218782325872269
6425.9936,1.1283,-1.6258,-1.3346999999999998,0.73949,1.4789,0.5027144622824125
6403.2723,0.9574,-1.6761,-1.1009,0.9584,2.2405,0.5637697260478802
6414.7132,1.0452,-1.738,-1.2124,0.2599,1.6358,0.5647256955967919
6388.476,1.0164,-1.4042,-1.3180999999999998,0.47280000000000005,2.0733,0.5557576845981202
6387.0255,0.2264,-1.4754,-0.9394,-0.31710000000000005,1.215,0.4958697906657221
6412.6142,0.8255,-1.7846,-1.8272,0.3008,2.2015,0.5642647771727525
6412.2122,0.9153,-1.2208,-1.8898,1.1355,0.8007,0.5466007192660101
6421.6085,1.0631,-1.2216,-1.1122,0.33120000000000005,1.3867,0.5458301106506269
6413.0819,0.8625,-1.2995,-1.6720000000000002,-0.27959999999999996,1.5038,0.5685974190957808
6461.6669,1.1345,-1.3511,-1.4394,0.6378,2.0631,0.5267770890866927
6363.6957,1.1106,-1.5885,-1.0764,0.2528,1.991,0.5666628312389861
6365.7339,1.0731,-1.663,-1.092,0.2709,1.88,0.5339619554510335
6363.7959,0.8625,-1.4661,-1.5293999999999999,0.787455,1.749,0.5224044420629639
6432.4257,1.1136,-1.1398,-1.8445,0.5289200000000001,1.5126,0.5078857733600586
6431.3454,1.0416,-1.4245,-0.9471,1.0502,0.9769,0.5543745719724029
6495.8629,0.9979,-1.2556,-1.6408999999999998,0.5939000000000001,2.2304,0.5392427238265327
6384.9668,0.905,-1.1821,-1.5263,0.6619,1.1351,0.5084771299330413
6452.5909,1.1282,-1.5784,-1.1905999999999999,0.6258,1.251,0.5608749402386337
6363.605,0.9153,-1.5186,-1.461,-0.22460000000000002,1.3536,0.5024503569012495
6314.9042,1.0621,-1.6854,-0.8674000000000001,-0.0872,2.1603,0.5659268268531576
6426.4433,0.8983,-0.6054,-1.7481,0.47100000000000003,1.703,0.4980799607472193
6426.9855,1.0955,-1.4732,-1.2240000000000002,-0.2538999999999999,2.1916,0.6113780682564709
6243.523,0.9314,-0.4054,-0.7971,0.37470000000000003,1.5948,0.5422820898129288
6441.0661,1.1414,-1.5693,-0.6067,-0.19440000000000002,1.439,0.5666628312389861
6499.6454,1.0554,-1.2726,-1.4631999999999998,1.0337,1.6732,0.5637697260478802
6384.0636,0.8467,-1.2371,-0.8716,0.36760000000000004,1.2625,0.6061219044116086
6387.1593,0.7972,-1.5846,-1.33,0.35550000000000004,1.6013,0.564248400000011
6421.3132,1.0773,-1.2503,-1.3712,1.0325000000000002,2.2672,0.6025197239099924
6432.7051,1.1308,-1.2752,-1.7046,0.382315,1.3925,0.5817183005041358
6373.6466,0.816,-1.5219,-1.128,0.2962,2.2084,0.5637697260478802
6399.9268,0.8706,-1.1304,-1.7674,0.2222,2.2482,0.5778975285904551
6367.2824,1.0919,-1.7326,-1.436,0.5478000000000001,1.736,0.48690916574622634
6444.7406,1.1325,-1.5541,-1.102,0.36210000000000003,2.2725,0.47789048440689896
6397.609,0.8706,-1.4488,-1.3087,1.1589,2.2647,0.5860834602314782
6438.4023,1.0285,-1.4774,-1.3949,0.2384,1.2513,0.487180754703445
6447.2597,0.8811,-1.5003,-1.0152999999999999,-0.35120000000000007,2.0066,0.5531456193907758
6496.5994,1.1282,-1.5261,-1.2633,0.38580000000000003,1.7375,0.5562799804026071
6341.6638,1.0621,0.2388,0.02940000000000001,0.5404,0.8147,0.5507905202909882
6365.7339,1.1445,-1.5177,-1.8960000000000001,0.15560000000000002,1.3366,0.5786508849469527
6406.209,0.1581,-1.3544,-1.1961000000000002,0.31900000000000006,2.0932,0.5752769518363294
6370.3942,0.8995,0.0205,-1.311,0.6007,1.5697,0.5589847078902324
6449.7772,1.1358,-1.641,-0.8476,0.57496,1.4299,0.5591571079511937
6433.1183,1.1229,-1.472,-1.2734999999999999,-0.3185,2.1637,0.5809659124309263
6427.783,1.03,-1.4456,-0.9418,0.3345,1.2877,0.5664731290783607
6379.061,0.979,-1.4743,-1.2732999999999999,-0.15749999999999997,2.2329,0.5393469873337295
6405.5815,1.0116,-1.773,0.07070000000000001,0.3866,0.9037,0.6174926814343564
6393.0585,0.7569,0.271,-1.8354,1.0201,1.7109,0.4931705107177464
6399.4134,0.7666,-1.0037,0.2247,0.44720000000000004,1.816,0.5536404322001971
6453.669,0.7623,-0.8451,-0.8118000000000001,0.23990000000000003,2.2564,0.5373928915984436
6422.3493,0.7837,-1.5914,-1.1676000000000002,0.24880000000000002,1.3703,0.5624630242194542
6445.4068,1.1062,-1.6707,-1.6825,-0.31320000000000003,1.3412,0.5828959240697174
6362.851,0.847,-1.4702,-0.9830000000000001,0.381,2.047,0.5453493063594976
6392.6822,1.1303,-1.3854,-0.8421000000000001,0.2702,0.8945,0.568233498479529
6521.8051,0.8401,-1.4083,-1.8925999999999998,1.0845,1.5728,0.5385082889799406
6417.0752,0.9341,-1.6331,-1.2405,0.8006,0.7127,0.5452816160772471
6398.9002,0.8951,-1.4418,-0.9541,0.21040000000000003,2.0288,0.5200747553242593
6373.4484,1.0516,-0.5722,-1.5305000000000002,0.362,1.4527,0.5612521567988438
6398.9002,1.1445,-1.6001,-1.282,0.3798,1.251,0.5604815158263534
6400.906,0.8549,-0.8248,-0.9953999999999998,0.8440000000000001,1.11,0.5639712103892407
6391.9053,1.111,-1.5169,-0.9772,0.7066,1.2464,0.5714197898475533
6264.1432,0.8942,-1.2202,-1.6317000000000002,0.9099,2.1403,0.5612521567988438
6502.8056,1.1249,0.0804,-1.8328,0.38388999999999995,1.3278,0.5671309362522123
6463.3426,1.1261,-1.7302,0.1175,0.3487,1.5093,0.6168329672808
6334.8975,0.1833,-1.4551,-1.1941,-0.3083999999999999,1.5246,0.5661050781356067
6492.1336,0.7532,-1.6299,-1.4098,0.5979,1.0231,0.5462825538174911
6402.1006,0.5379,-1.5956,-1.057,0.8636,0.9803,0.5488338552081871
6366.3736,1.1079,-1.5135,-1.5305000000000002,0.6115,2.2598,0.5754422405474457
6374.3009,0.7258,-1.5833,-1.1155,0.33420000000000005,2.0171,0.44988148358376634
6506.3016,1.1261,-1.5479,-1.0885,-0.2429,0.8665,0.5266329786730921
6421.7478,0.7491,-1.5326,-0.6570999999999999,0.28450000000000003,1.4992,0.5750128631598272
6393.9717,1.1448,-1.5403,-1.0434,0.56342,2.0142,0.568007127502483
6412.6142,1.1269,-1.3235,-1.1943000000000001,0.34174499999999997,2.0491,0.5788750177892723
6476.8187,0.7201,-1.4028,-1.3557,0.9931,1.546,0.563231321026123
6311.2092,0.8197,-1.0402,-1.3506,-0.3056,1.5012,0.5535796021669483
6501.5975,1.1383,-1.6542,-1.2871,0.384,2.0733,0.5224559737814047
6470.1333,1.1043,-1.2104,-1.1652,-0.346,2.1677,0.5258109040557457
6392.8569,0.2274,-1.3762,-1.6978,0.315,1.5395,0.6118195512766818
6491.0863,1.0961,-1.2909,-0.7419,-0.12969999999999993,1.2758,0.5724927172064156
6491.3325,0.9382,-1.4801,-1.4032,0.41590000000000005,1.4024,0.5582602163552508
6527.4853,1.0022,-1.6881,-1.3226,0.22490000000000002,1.8589,0.5888635144055598
6431.5925,1.0004,-1.621,0.007799999999999974,0.6057,1.2684,0.5235992148243582
6461.6669,1.0568,-1.0347,-1.7875,0.29610000000000003,1.403,0.5426166282722278
6446.7632,1.002,-1.4362,-2.0199,0.32820000000000005,2.0593,0.5589847078902324
6412.1304,1.063,-1.2494,-0.8047,0.30600000000000005,2.253,0.5368981556256216
6398.025,0.8895,-1.7489,-1.1203999999999998,0.19740000000000002,1.6715,0.5394803554819987
6417.7152,1.0872,-1.2262,-1.9631999999999998,0.3355,1.6834,0.5849899517615
6416.8171,1.0773,-1.0379,-0.9843000000000001,-0.3358,2.1349,0.5933669542172737
6501.8039,0.8479,-0.8185,-1.8699,0.5528,1.5889,0.5249223935539362
6381.5049,1.1408,-1.0911,-1.3263999999999998,0.4378,1.4527,0.5654437776323107
6450.6183,1.0117,-1.4866,-1.7280000000000002,0.396,0.8317,0.6118626024761227
6459.8264,0.884,-1.4802,-1.5734000000000001,0.09789999999999999,2.1763,0.49594590654656656
6376.6127,1.1451,-1.6743,-1.2052,-0.3548999999999999,2.1981,0.5465943903003279
6232.9275,0.9436,-1.2616,-1.4171,0.35000000000000003,1.3173,0.5533827657855426
6410.9742,0.9566,-1.1928,-1.1760000000000002,1.0683,1.2877,0.5214268885343216
6371.1478,0.2264,0.0771,-0.9300000000000002,0.3375,1.1633,0.5151958025584946
6449.3743,0.7984,-1.4945,-1.315,1.0663,2.2288,0.5063299193844273
6398.6471,0.8995,-1.2264,-1.2651,0.57496,1.299,0.5637874131625153
6498.3187,0.8625,-1.4409,-1.0686,0.42766000000000004,2.2559,0.5021693833639063
6374.3819,1.055,-1.6905,-1.8394,1.1357,2.113,0.5890789805746124
6433.2968,0.8086,-0.3682,-1.4421,0.66191,1.2772,0.564248400000011
6421.7478,0.7989,-1.2782,-0.8133,0.24880000000000002,2.1758,0.609060087077566
6371.3165,0.1051,-0.8995,-1.2955,-0.1431,1.3851,0.4613289475447431
6406.0908,0.8706,-1.5325,-1.7498,0.07530000000000003,1.8647,0.5849621494220543
6386.4568,0.7397,-1.7452,-0.6939,0.4152,1.7313,0.5321717678387472
6365.5449,1.0606,-1.479,-1.0924,0.30600000000000005,1.4024,0.5473605274479354
6379.1462,0.8433,-1.2616,-0.863,-0.2056,1.1584,0.56584882608756
6313.185,1.0058,-1.5219,-1.0759999999999998,0.025300000000000045,2.1858,0.553450382843721
6398.9226,1.1178,-1.3744,-1.4844,0.39490000000000003,1.7359,0.5812752002710511
6368.9551,0.6399,-1.3744,-1.0692,-0.021454999999999988,2.2464,0.4911636490416811
6444.4699,0.7381,-1.641,-1.5182,-0.2358,1.5572,0.5612346573387867
6411.7107,0.7661,-1.3847,-1.7297,0.29200000000000004,2.1015,0.5547870708507077
6264.1432,0.977,-1.4989,-1.2371999999999999,0.04670000000000002,2.1918,0.5235992148243582
6377.2605,1.0499,-1.4126,-1.3557,0.2559,1.4786,0.5011971813721345
6381.7271,0.9931,-1.5025,-2.0082999999999998,0.6603,1.8773,0.5577975133544442
6373.4484,0.9395,-1.3142,-1.2156000000000002,0.3862,1.6456,0.5557576845981202
6414.3321,1.0554,-1.7326,-1.6256000000000002,1.1275,2.2144,0.6060453260699177
6361.5836,0.8526,-1.3234,-1.7305,-0.27579999999999993,1.5574,0.5938376244364179
6365.7339,1.128,-1.2668,-1.7449,-0.1966,1.3862,0.5401229286570981
6461.3062,0.482,-1.7927,-1.5434999999999999,0.382315,1.4746,0.5809224312290411
6427.5202,0.1727,-1.6198,-1.8319999999999999,-0.2538999999999999,1.2273,0.5833427948889351
6414.5181,1.1454,-1.4911,-1.8183,1.0634000000000001,1.8005,0.49007912710446533
6414.4552,0.9499,-1.7368,-1.3369,0.8392,2.2766,0.4952061817975988
6392.8569,0.6225,-1.7005,-1.3538000000000001,-0.2471,1.0038,0.5703689928681683
6428.1645,0.663,-1.5224,-1.3796,-0.2573,1.6453,0.5975016062294998
6417.657,1.0565,-1.4849,-1.2026000000000001,0.08170000000000005,1.3704,0.5048705197547037
6402.3511,0.9153,-1.5288,-1.0475999999999999,0.06431,1.3261,0.5367421553170146
6408.1412,0.6273,-1.6511,-1.6976,0.39990000000000003,1.8596,0.5385846833138288
6400.0569,1.1181,-1.6812,-0.29469999999999996,0.9527,1.2184,0.5274681789361182
6378.9587,0.8985,-1.0269,-1.5609,0.07530000000000003,2.1564,0.5339433824742628
6401.3898,1.0567,-0.1849,-0.6697,0.42300000000000004,1.1222,0.5107534650685892
6416.9464,1.0586,-1.5417,-1.0644,0.3924,1.9928,0.561846985123637
6365.8043,0.9497,-1.0248,-0.7409,0.2962,1.7435,0.5358793094720085
6325.313,0.8314,-1.2439,-1.2397999999999998,-0.31399999999999995,1.4173,0.569391920286165
6413.8709,1.1246,-0.8332,-1.2604000000000002,-0.36560000000000004,1.9101,0.5137360217859452
6379.1462,1.1242,-1.4281,-1.2629000000000001,1.1184,2.0866,0.5923985258532554
6422.9314,1.0743,-1.5525,-1.324,0.24920000000000003,0.8284,0.5551153190551759
6464.522,1.1414,-1.3544,-1.4176,-0.36960000000000004,1.6586,0.5619005294898614
6409.3344,1.0991,-1.6008,-1.3768,0.07361,1.461,0.4730530083239586
6345.477,1.0843,-1.0248,-1.7391999999999999,0.5247999999999999,2.2636,0.5155328830616668
6503.0399,1.1298,-1.1296,-1.3263999999999998,0.5624,2.2284,0.5755977283357225
6418.9858,1.1118,-1.6369,-0.913,0.9042,2.258,0.5770631271550002
6407.9456,1.1142,-1.472,-1.4645000000000001,0.09520000000000006,2.2849,0.5463848102328654
6411.009,1.0697,-0.1877,-0.6732,-0.3847999999999999,1.5685,0.5235992148243582
6409.3344,1.1437,-1.5325,0.2188,0.4078,1.2684,0.4904343013017609
6405.5326,0.7397,-1.5972,-1.5182,0.273,1.3468,0.5832110932137766
6499.4251,0.9888,-1.4631,-0.6045,0.36800000000000005,0.8276,0.5400234181560535
6359.9511,0.8381,-1.6185,-0.6664,0.786,1.1718,0.5508366695641911
6493.1773,1.1437,-1.4906,-1.7261,0.15990000000000001,1.4274,0.46311161471237483
6526.15,0.7844,-1.3842,-1.1943000000000001,1.0992000000000002,0.9586,0.4657655724760019
6355.5821,1.1194,-1.7713,-1.7786,1.0502,1.2694,0.5129196581134181
6513.5531,1.1288,-1.4183,-1.3204,-0.3046,1.8589,0.5887581600603511
6366.3736,1.117,-1.492,-1.1373000000000002,0.45570000000000005,2.0214,0.5018316698186851
6414.2489,0.9455,-1.5397,-1.1079,-0.3077,1.3187,0.5413231781567873
6400.6543,1.1439,-1.1697,-1.4099,0.81804,1.3922,0.5170927302136477
6417.4853,0.9574,-1.0443,-1.165,0.6403000000000001,2.2882,0.5530586370000634
6540.8907,0.9067,-1.2147,-1.1946,0.23990000000000003,2.0772,0.6060104408101807
6430.0581,1.062,-1.2334,-1.7103,0.8572,1.3753,0.5816836870059063
6521.8051,0.8421,-1.0457,-1.4441000000000002,0.04763000000000002,2.1045,0.6249013522603377
6390.3805,0.8207,-1.3129,-1.057,-0.2537999999999999,1.3745,0.5634091083267805
6361.5836,0.8736,-1.4349,-1.1898,-0.19011,0.9803,0.5771716002569036
6399.4064,0.6273,-1.0806,-1.5263,0.9584,2.0786,0.5730419775453583
6382.8207,1.0719,-1.4663,-0.9984,0.3911,1.5246,0.5220336916408144
6363.0871,0.8285,-1.5099,-1.0211,0.19720000000000004,1.6772,0.5592421686374394
6400.226,1.0117,-1.2426,-1.2405,0.8446,1.5697,0.5905577686190924
6398.9002,1.0013,-1.495,-1.4104999999999999,0.6411,1.7027,0.5267922246655417
6363.6815,0.9436,-1.6091,-1.3855,0.6672,1.5691,0.5384791766357182
6415.6928,0.7889,-1.5721,-1.7743,-0.30920000000000003,1.703,0.4980799607472193
6432.4257,0.8433,-1.7893,-1.3624999999999998,0.24760000000000001,2.1526,0.5711724609342355
6376.9788,1.0745,-0.5712,-1.7868,1.1202999999999999,2.1289,0.5701297882334728
6396.859,0.776,-1.6728,-1.4789,0.349,1.5246,0.5695919544652952
6414.5921,0.814,-1.2264,-1.1340000000000001,0.374,1.9258,0.5294366960094266
6433.9608,0.8925,-1.7927,-1.0383,1.1202999999999999,1.9487,0.512310138478071
6344.7383,1.0843,-1.386,-1.0764,0.802115,1.8077,0.5462825538174911
6438.8812,1.1249,-1.0248,-1.5743,-0.1109,1.4527,0.5018298700664587
6399.4134,1.0995,-1.1544,-1.8967999999999998,0.33120000000000005,2.1816,0.590195329947889
6438.8812,0.7532,-1.5912,-1.2907,0.36200000000000004,2.0712,0.583444513343764
6464.522,0.8411,-1.254,-0.19640000000000002,-0.12079999999999996,2.2803,0.5803474342472299
6410.8683,0.8679,-1.5684,-1.5786,-0.03309999999999996,1.5778,0.6001252120257163
6524.4968,1.1233,-1.2833,-1.9836999999999998,0.22690000000000005,0.8991,0.5637697260478802
6442.3727,0.8198,-1.1821,-1.1791,-0.29599999999999993,2.1805,0.5774989500703498
6465.6847,0.8275,-1.21,-0.9083000000000001,1.147,1.2513,0.5777633121647341
6287.9143,0.8681,-1.7744,-1.5756000000000001,0.21990000000000004,1.3962,0.5687885408191562
6438.8789,1.137,-1.4157,-1.4527,-0.1644,1.2849,0.5785627790112784
6360.1591,1.0568,-1.6297,-0.8681000000000001,1.185,0.81,0.5915767475058971
6459.8264,1.1,-0.7862,-1.3501,0.8517,1.9889,0.5590517234604988
6509.3454,1.0146,-1.6118,-1.8313000000000001,0.32820000000000005,1.5574,0.5168517271829387
6542.086,1.1238,-1.4888,-0.9034000000000001,0.3909,1.778,0.5220336916408144
6375.4611,0.6037,-1.4111,-0.9571,0.19780000000000003,2.2423,0.534384168679253
6362.8978,1.1446,-1.5786,-1.4284,-0.28049999999999997,1.7421,0.6043587759086222
6363.782,0.9785,-1.3751,-1.8255,0.9545,1.5842,0.49355164066913915
6485.6112,1.0998,-1.4456,-1.4087,0.57496,1.4183,0.5327065289734207
6396.859,1.0274,-1.7326,-1.1203999999999998,1.1568,1.3704,0.569762442415481
6407.9456,0.8956,-1.4156,-1.1517,0.8373400000000001,1.6382,0.5465943903003279
6417.657,0.9595,-1.4297,0.049500000000000016,1.0373999999999999,2.2803,0.5044190087145921
6401.5374,0.981,-1.2184,-0.9238999999999999,0.2229,1.2184,0.5706984535155613
6425.7478,0.9826,-1.3746,-1.2546,0.309025,2.2296,0.49377673573462744
6365.7339,1.1128,-1.6039,-1.4482000000000002,1.0053,2.2342,0.5415123073629218
6245.5475,1.1032,-1.6818,-1.0959,0.23990000000000003,1.4746,0.538880052982023
6367.2824,1.1445,-1.4911,-1.3595000000000002,0.20790000000000003,0.8287,0.5688502897614001
6444.4993,1.1248,-1.5978,-1.2756999999999998,0.39930000000000004,1.5829,0.5395355999634006
6399.3469,1.0169,-1.4462,-0.8703,0.5464,1.4847,0.5250978224346596
6523.709,0.9931,-1.7057,-1.6154000000000002,0.404,1.0973,0.5551153190551759
6411.0521,0.9877,-1.2136,-1.1676000000000002,1.0491000000000001,2.2343,0.5004792495302723
6142.2686,1.1439,-1.4079,-1.0832000000000002,0.3915,1.7313,0.5041293472872468
6418.7571,0.8306,-1.6707,-1.2624,0.4378,2.2882,0.5755977283357225
6365.9411,0.901,-1.4554,-1.4844,0.8563000000000001,1.6709,0.5316045476939877
6365.6004,1.1438,-1.2348,-1.5390000000000001,0.9497,1.382,0.5384791766357182
6188.4602,1.1229,-1.7265,-1.8224,0.8195,1.2987,0.49670107123252194
6401.0026,0.8566,-1.1732,-0.6251,0.56342,2.1425,0.6198713085183556
6413.2413,0.9312,-1.2125,-1.5433999999999999,0.15560000000000002,1.5938,0.49216238569796644
6394.7443,1.0226,-0.4381,-1.0539,-0.35960000000000003,1.6834,0.5440282365602087
6362.6169,0.8808,-1.3142,0.035900000000000015,0.8194,2.2148,0.5404706582676084
6433.0358,1.1043,-0.7704,-1.2807000000000002,-0.15989999999999993,0.836,0.6143339830565964
6311.1878,1.0596,-1.404,-1.5279,0.3877,1.3819,0.44988148358376634
6376.7758,0.9041,-1.6542,-1.5609,0.339865,1.3349,0.5482790226696039
6433.8027,0.884,-1.7906,-1.8315000000000001,-0.0741,0.9037,0.614528680412846
6415.1378,0.7996,-1.5417,-1.1696,0.3325,1.4577,0.6197333411085992
6434.4797,0.9821,-1.4573,-1.206,-0.2538999999999999,2.1694,0.5447520825172205
6363.7959,1.1233,-1.7028,-1.2269999999999999,-0.13829999999999998,1.9744,0.49821247240295463
6385.1033,1.1244,-1.588,-1.4386,0.247,1.9564,0.5829986430709369
6377.5179,0.7397,-1.6697,-1.7715,0.671,1.886,0.5180458458345214
6421.7478,1.0998,-1.6098,-0.07150000000000001,0.44480000000000003,2.0611,0.5581283982227916
6365.5449,1.0561,-1.4573,-1.3712,0.3297,2.0593,0.4938920043780257
6491.3259,1.1231,-1.3854,-1.3415000000000001,-0.17159999999999997,0.8345,0.5429477268127982
6402.3511,1.123,-1.2374,-0.5784,0.29317,1.1222,0.5460703158143758
6447.7881,1.1047,-1.1464,-0.9939999999999999,0.03260000000000002,1.7359,0.516905289064951
6397.345,1.1184,-1.6745,-1.3712,0.2783,2.1825,0.6004233932693666
6416.0429,0.8382,-1.1025,-1.1166,0.33730000000000004,0.7055,0.609256475416359
6519.1228,1.1021,-1.5867,-1.4306999999999999,0.04670000000000002,2.1961,0.5687885408191562
6311.1878,0.9589,-1.4662,-1.2791,0.2709,1.3325,0.5626188857920909
6459.6478,1.104,-0.5864,-1.2497,0.3539,1.8077,0.5449660931303271
6387.1593,0.8369,-1.3128,-1.7067,0.4141,1.2282,0.5117399991440834
6375.2205,0.8345,-1.7994,-1.2976999999999999,0.13239,1.5446,0.5828606708955704
6414.6585,1.1176,-1.5764,-1.3245,-0.3185,1.4219,0.5160826683462005
6362.6169,0.9315,-1.276,-1.6152000000000002,-0.017790000000000007,1.8718,0.5624649271421447
6387.0255,0.2135,-1.5764,-1.1006,0.181,2.1857,0.5654437776323107
6414.7218,0.8717,-1.5337,-1.1023999999999998,0.402505,1.4758,0.5470026323410622
